zipcode,centile,superzip,rank,city,state,adultpop,households,college,income,zip_code,latitude,longitude,city,state,county
72851,18.97409,0,,New Blaine,AR,389,161,20.05%,36.12245,46975,41.040988,-86.254272,Rochester,IN,Fulton
57763,18.97392,0,,Oelrichs,SD,255,104,16.08%,42.96381,46977,40.584272,-86.573952,Rockfield,IN,Carroll
68348,18.97378,0,,Elk Creek,NE,243,101,8.64%,55.77699,46978,40.851622,-86.492019,Royal Center,IN,Cass
16352,18.97365,0,,Tiona,PA,206,80,9.71%,53.9385,46979,40.42573,-86.269717,Russiaville,IN,Howard
83227,18.97354,0,,Clayton,ID,223,88,9.87%,53.66652,46980,40.848927,-85.792501,Servia,IN,Wabash
56314,18.97329,0,16822,Bowlus,MN,668,284,8.98%,55.18856,46982,41.130963,-85.856589,Silver Lake,IN,Kosciusko
24854,18.97293,0,16823,Kopperston,WV,671,287,11.33%,51.14677,46984,40.671369,-85.828846,Somerset,IN,Wabash
31501,18.97004,0,16824,Waycross,GA,9820,3892,16.02%,43.06058,46985,41.003004,-86.589005,Star City,IN,Pulaski
90250,18.95237,0,16825,Hawthorne,CA,54580,22168,13.00%,48.25306,46986,40.505141,-85.815617,Swayzee,IN,Grant
48207,18.93258,0,16826,Detroit,MI,17524,5372,20.99%,34.48403,46987,40.564673,-85.765569,Sweetser,IN,Grant
82643,18.92769,0,,Midwest,WY,276,113,14.13%,46.31127,46988,40.866096,-86.233899,Twelve Mile,IN,Cass
40050,18.92735,0,16827,New Castle,KY,969,371,12.07%,49.85225,46989,40.455985,-85.62512,Upland,IN,Grant
98433,18.92492,0,16828,Tacoma,WA,7878,3525,16.58%,42.08903,46990,40.886571,-85.736386,Urbana,IN,Wabash
72106,18.92197,0,16829,Mayflower,AR,2881,1242,11.32%,51.15593,46991,40.617379,-85.514796,Van Buren,IN,Grant
18850,18.9208,0,16830,Ulster,PA,1394,592,9.54%,54.21048,46992,40.801867,-85.791823,Wabash,IN,Wabash
21920,18.92039,0,,Elk Mills,MD,80,30,8.75%,55.573,46994,40.677128,-86.260927,Walton,IN,Cass
61913,18.92003,0,16831,Atwood,IL,1230,524,9.11%,54.95974,46995,40.442117,-86.215482,West Middleton,IN,Howard
15846,18.91897,0,16832,Kersey,PA,2655,1129,7.34%,57.99206,46996,41.035862,-86.622156,Winamac,IN,Pulaski
4027,18.91734,0,16833,Lebanon,ME,3282,1441,9.35%,54.52823,46998,40.866023,-86.225982,Young America,IN,Cass
75110,18.91119,0,16834,Corsicana,TX,19107,8084,12.87%,48.46881,47001,39.091081,-84.988904,Aurora,IN,Dearborn
56660,18.90589,0,,Mizpah,MN,215,96,13.49%,47.4005,47003,39.515851,-84.862979,West College Corner,IN,Union
68815,18.90568,0,16835,Arcadia,NE,507,211,15.38%,44.1315,47006,39.19017,-85.229151,Batesville,IN,Ripley
73768,18.90531,0,16836,Ringwood,OK,855,393,10.76%,52.10001,47010,39.490701,-84.853529,Bath,IN,Franklin
30438,18.90502,0,,Manassas,GA,175,59,10.29%,52.91726,47011,38.864386,-85.074867,Bennington,IN,Switzerland
85928,18.90482,0,16837,Heber,AZ,564,263,14.18%,46.1962,47012,39.416398,-85.00028,Brookville,IN,Franklin
68453,18.9046,0,,Tobias,NE,233,95,11.59%,50.6695,47016,39.367379,-84.910391,Cedar Grove,IN,Franklin
42066,18.90032,0,16838,Mayfield,KY,15384,6469,13.74%,46.95592,47017,38.945037,-85.191159,Cross Plains,IN,Ripley
26851,18.89575,0,16839,Wardensville,WV,1284,500,11.06%,51.57697,47018,39.002217,-85.02623,Dillsboro,IN,Dearborn
67035,18.89517,0,16840,Cunningham,KS,804,314,13.06%,48.12753,47019,38.868591,-84.925998,East Enterprise,IN,Switzerland
97867,18.89483,0,,North Powder,OR,462,196,17.53%,40.41661,47020,38.82353,-84.950119,Florence,IN,Switzerland
71371,18.89437,0,16841,Trout,LA,1221,516,13.27%,47.76401,47021,38.970266,-85.15039,Friendship,IN,Ripley
14859,18.89385,0,16842,Lockwood,NY,672,305,14.58%,45.49402,47022,39.193261,-84.964354,Guilford,IN,Dearborn
40051,18.89291,0,16843,New Haven,KY,2741,1152,9.19%,54.78059,47023,39.082863,-85.374353,Holton,IN,Ripley
49854,18.89087,0,16844,Manistique,MI,4719,1855,11.91%,50.09808,47024,39.467957,-85.178057,Laurel,IN,Franklin
74023,18.88739,0,16845,Cushing,OK,7953,3172,14.60%,45.46002,47025,39.152741,-84.891015,Lawrenceburg,IN,Dearborn
12190,18.88506,0,16846,Wells,NY,551,200,12.52%,49.035,47030,39.433095,-85.111826,Metamora,IN,Franklin
77861,18.88457,0,16847,Iola,TX,1220,538,11.80%,50.2746,47031,39.115266,-85.22819,Milan,IN,Ripley
77519,18.884,0,16848,Batson,TX,845,426,11.95%,50.0157,47032,39.16259,-84.980417,Moores Hill,IN,Dearborn
30667,18.88361,0,16849,Stephens,GA,557,209,7.54%,57.61678,47033,39.281429,-85.1739,Morris,IN,Ripley
67648,18.88333,0,,Lucas,KS,476,178,12.18%,49.61165,47034,39.204833,-85.326962,Napoleon,IN,Ripley
75416,18.88264,0,16850,Blossom,TX,2051,887,12.19%,49.6025,47035,39.309983,-84.900711,New Trenton,IN,Franklin
37801,18.87844,0,16851,Maryville,TN,13239,5688,10.85%,51.91303,47036,39.386175,-85.238529,Oldenburg,IN,Franklin
31036,18.87288,0,16852,Hawkinsville,GA,6998,2603,12.79%,48.56296,47037,39.172808,-85.285367,Osgood,IN,Ripley
92545,18.86547,0,16853,Hemet,CA,20027,7314,12.85%,48.4505,47038,38.84188,-84.881782,Patriot,IN,Switzerland
37347,18.85854,0,16854,Jasper,TN,5194,2232,9.61%,54.04311,47039,39.111625,-85.255114,Pierceville,IN,Ripley
43152,18.85691,0,16855,South Bloomingville,OH,770,359,10.39%,52.69366,47040,38.958134,-84.984085,Rising Sun,IN,Ohio
56173,18.85662,0,,Steen,MN,272,125,7.35%,57.92276,47041,39.231396,-85.140001,Sunman,IN,Ripley
58653,18.85641,0,,Scranton,ND,476,211,12.61%,48.87155,47042,39.039682,-85.244161,Versailles,IN,Ripley
63736,18.85574,0,16856,Benton,MO,1977,885,10.67%,52.19939,47043,38.809388,-85.061136,Vevay,IN,Switzerland
27892,18.8524,0,16857,Williamston,NC,10194,4359,12.79%,48.54726,47060,39.25151,-84.91437,West Harrison,IN,Dearborn
75164,18.84949,0,,Josephine,TX,405,174,7.90%,56.97344,47102,38.748455,-85.750469,Austin,IN,Scott
77086,18.84634,0,16858,Houston,TX,11050,4889,10.62%,52.27916,47104,38.539899,-85.421753,Bethlehem,IN,Clark
76373,18.84328,0,,Oklaunion,TX,133,71,15.79%,43.37701,47106,38.482335,-85.76776,Borden,IN,Clark
25879,18.84318,0,,Minden,WV,214,82,12.15%,49.64827,47107,38.190314,-86.115257,Bradford,IN,Harrison
90047,18.83522,0,16859,Los Angeles,CA,28799,11525,10.97%,51.68158,47108,38.614255,-86.220645,Campbellsburg,IN,Washington
74421,18.82659,0,16860,Beggs,OK,2637,1151,13.08%,48.03861,47110,38.096971,-86.172327,Central,IN,Harrison
81022,18.82558,0,16861,Avondale,CO,1047,436,13.37%,47.54041,47111,38.459992,-85.615235,Charlestown,IN,Clark
88101,18.81858,0,16862,Clovis,NM,24448,11135,15.24%,44.32633,47112,38.1863,-86.145211,Corydon,IN,Harrison
54485,18.81181,0,,Summit Lake,WI,229,96,11.79%,50.26153,47114,38.289882,-86.08239,Crandall,IN,Harrison
8232,18.80874,0,16863,Pleasantville,NJ,10949,4151,9.75%,53.7842,47115,38.338462,-86.212957,Depauw,IN,Harrison
58710,18.80561,0,,Anamoose,ND,438,179,12.79%,48.54465,47116,38.329303,-86.575635,Eckerty,IN,Crawford
38917,18.80487,0,16864,Carrollton,MS,2257,1024,10.46%,52.55506,47117,38.094629,-85.988349,Elizabeth,IN,Harrison
30108,18.80289,0,16865,Bowdon,GA,4944,2143,10.64%,52.236,47118,38.288549,-86.501185,English,IN,Crawford
76306,18.79867,0,16866,Wichita Falls,TX,10452,4481,13.38%,47.51557,47119,38.35257,-85.890727,Floyds Knobs,IN,Floyd
39561,18.79559,0,16867,Mc Henry,MS,763,365,12.06%,49.78556,47120,38.46772,-86.185333,Fredericksburg,IN,Washington
86052,18.79538,0,,North Rim,AZ,34,13,14.71%,45.22073,47122,38.31098,-85.960009,Georgetown,IN,Floyd
65047,18.79514,0,16868,Kaiser,MO,841,370,14.86%,44.94875,47123,38.281966,-86.484327,Grantsburg,IN,Crawford
70079,18.79426,0,16869,Norco,LA,2367,991,5.70%,60.73279,47124,38.373209,-85.986626,Greenville,IN,Floyd
39150,18.79257,0,16870,Port Gibson,MS,3776,1602,18.22%,39.16131,47125,38.500408,-86.244689,Hardinsburg,IN,Washington
51463,18.79139,0,,Templeton,IA,414,182,8.70%,55.573,47126,38.5504,-85.774327,Henryville,IN,Clark
16645,18.79139,0,,Glen Hope,PA,115,48,8.70%,55.573,47129,38.310958,-85.764463,Clarksville,IN,Clark
43971,18.79099,0,16871,Yorkville,OH,910,346,13.63%,47.0736,47130,38.404909,-85.716548,Jeffersonville,IN,Clark
88434,18.79066,0,,San Jon,NM,291,113,15.81%,43.31425,47131,38.437021,-85.704973,Jeffersonville,IN,Clark
95823,18.77966,0,16872,Sacramento,CA,39776,17097,12.41%,49.15922,47132,38.286819,-85.732062,Jeffersonville,IN,Clark
33612,18.76147,0,16873,Tampa,FL,26499,10219,15.68%,43.52477,47133,38.286819,-85.732062,Jeffersonville,IN,Clark
70648,18.75284,0,16874,Kinder,LA,4955,1654,9.26%,54.58184,47134,38.286819,-85.732062,Jeffersonville,IN,Clark
13755,18.75126,0,16875,Downsville,NY,796,319,10.43%,52.57598,47135,38.039957,-86.06555,Laconia,IN,Harrison
24849,18.75096,0,,Jesse,WV,257,117,9.34%,54.44977,47136,38.227684,-85.990389,Lanesville,IN,Harrison
30539,18.75081,0,,East Ellijay,GA,294,112,10.20%,52.9578,47137,38.195771,-86.368905,Leavenworth,IN,Crawford
31075,18.75041,0,16876,Rentz,GA,1167,517,11.14%,51.34553,47138,38.671281,-85.6333,Lexington,IN,Scott
67514,18.74995,0,16877,Arlington,KS,524,226,10.69%,52.12224,47139,38.600666,-86.078828,Little York,IN,Washington
64865,18.74883,0,16878,Seneca,MO,3559,1595,10.96%,51.65412,47140,38.357884,-86.372687,Marengo,IN,Crawford
62359,18.74782,0,,Paloma,IL,107,54,7.48%,57.65339,47141,38.549871,-85.597466,Marysville,IN,Clark
28675,18.74658,0,16879,Sparta,NC,4401,1725,11.63%,50.48513,47142,38.073945,-86.204065,Mauckport,IN,Harrison
67634,18.74531,0,,Dorrance,KS,252,93,10.32%,52.74989,47143,38.467595,-85.769631,Memphis,IN,Clark
92530,18.73927,0,16880,Lake Elsinore,CA,21761,9276,8.18%,56.43994,47144,38.286819,-85.732062,Jeffersonville,IN,Clark
46747,18.73281,0,16881,Hudson,IN,1782,779,5.61%,60.85571,47145,38.337832,-86.314971,Milltown,IN,Crawford
54561,18.73229,0,,Star Lake,WI,86,38,11.63%,50.48774,47146,38.298486,-85.896961,Mount Saint Francis,IN,Floyd
13425,18.7319,0,16882,Oriskany Falls,NY,1335,553,8.54%,55.80706,47147,38.580326,-85.532171,Nabb,IN,Clark
52320,18.7313,0,16883,Olin,IA,849,357,9.42%,54.2824,47150,38.293355,-85.837911,New Albany,IN,Floyd
21711,18.73085,0,16884,Big Pool,MD,796,298,6.91%,58.60794,47151,38.298486,-85.896961,New Albany,IN,Floyd
16729,18.73045,0,16885,Duke Center,PA,661,279,11.80%,50.17915,47160,38.148843,-86.049282,New Middletown,IN,Harrison
13329,18.72953,0,16886,Dolgeville,NY,2672,1099,12.99%,48.13276,47161,38.328025,-86.105996,New Salisbury,IN,Harrison
65556,18.72785,0,16887,Richland,MO,3445,1489,13.50%,47.25013,47162,38.550289,-85.486131,New Washington,IN,Clark
41268,18.72683,0,,West Van Lear,KY,273,125,11.72%,50.30599,47163,38.535058,-85.669829,Otisco,IN,Clark
28326,18.72505,0,16888,Cameron,NC,6206,2884,9.62%,53.92804,47164,38.380353,-86.105954,Palmyra,IN,Harrison
68439,18.72325,0,,Staplehurst,NE,342,151,7.60%,57.39972,47165,38.512878,-86.010567,Pekin,IN,Washington
69043,18.72303,0,,Stratton,NE,466,190,15.67%,43.50254,47166,38.303364,-86.168979,Ramsey,IN,Harrison
69120,18.72271,0,16889,Arnold,NE,691,292,13.75%,46.80554,47167,38.608621,-86.079404,Salem,IN,Washington
59029,18.72238,0,16890,Fromberg,MT,517,228,16.25%,42.497,47170,38.695648,-85.772815,Scottsburg,IN,Scott
77864,18.72108,0,16891,Madisonville,TX,4230,1786,15.11%,44.4584,47172,38.404577,-85.787963,Sellersburg,IN,Clark
71226,18.7196,0,16892,Chatham,LA,1149,495,17.32%,40.64413,47174,38.22588,-86.490751,Sulphur,IN,Crawford
50002,18.71903,0,16893,Adair,IA,935,338,11.23%,51.13631,47175,38.345487,-86.54608,Taswell,IN,Crawford
56117,18.7187,0,,Bigelow,MN,258,116,10.08%,53.12125,47177,38.584823,-85.748631,Underwood,IN,Clark
76444,18.71789,0,16894,De Leon,TX,2688,1113,12.87%,48.30536,47199,38.286819,-85.732062,Jeffersonville,IN,Clark
34472,18.71347,0,16895,Ocala,FL,13400,5591,12.58%,48.80355,47201,39.191447,-85.891338,Columbus,IN,Bartholomew
75559,18.70868,0,16896,De Kalb,TX,4084,1754,12.93%,48.20598,47202,39.192972,-85.885168,Columbus,IN,Bartholomew
46953,18.70306,0,16897,Marion,IN,16376,6503,12.07%,49.69011,47203,39.241129,-85.827439,Columbus,IN,Bartholomew
14411,18.69592,0,16898,Albion,NY,9627,3387,11.09%,51.36383,47220,38.866192,-86.046452,Brownstown,IN,Jackson
12776,18.69278,0,16899,Roscoe,NY,1812,644,13.19%,47.75094,47223,39.046146,-85.486831,Butlerville,IN,Jennings
61773,18.69217,0,,Sibley,IL,395,172,7.59%,57.38926,47224,38.873448,-85.291935,Canaan,IN,Jefferson
93512,18.69201,0,,Benton,CA,180,75,17.78%,39.84126,47225,39.424072,-85.347677,Clarksburg,IN,Decatur
84115,18.68787,0,16900,Salt Lake City,UT,14931,5387,15.01%,44.60485,47226,39.282609,-85.868533,Clifford,IN,Bartholomew
87061,18.68371,0,,Torreon,NM,227,77,17.18%,40.8625,47227,38.868992,-85.660004,Commiskey,IN,Jennings
63555,18.68304,0,16901,Memphis,MO,2182,883,12.74%,48.51327,47228,38.974458,-85.962761,Cortland,IN,Jackson
49816,18.68229,0,16902,Chatham,MI,549,238,13.11%,47.86731,47229,38.815289,-85.985182,Crothersville,IN,Jackson
63386,18.68204,0,,West Alton,MO,369,144,5.69%,60.65826,47230,38.794988,-85.60731,Deputy,IN,Jefferson
83641,18.68149,0,16903,Melba,ID,1663,696,11.85%,50.0497,47231,38.876272,-85.500519,Dupont,IN,Jefferson
73449,18.68056,0,16904,Mead,OK,1702,706,14.10%,46.1622,47232,39.118884,-85.773533,Elizabethtown,IN,Bartholomew
85237,18.6796,0,16905,Kearny,AZ,1803,800,8.99%,54.97281,47234,39.393802,-85.77201,Flat Rock,IN,Shelby
70710,18.67863,0,16906,Addis,LA,1757,836,8.76%,55.34809,47235,38.962837,-86.155545,Freetown,IN,Jackson
62474,18.67796,0,16907,Westfield,IL,663,305,10.86%,51.73781,47236,39.152228,-85.726135,Grammer,IN,Bartholomew
44048,18.67732,0,16908,Kingsville,OH,1681,616,9.46%,54.15164,47240,39.299802,-85.491781,Greensburg,IN,Decatur
18472,18.67582,0,16909,Waymart,PA,3769,1066,9.87%,53.44161,47243,38.734755,-85.376804,Hanover,IN,Jefferson
56119,18.67458,0,16910,Brewster,MN,766,322,8.22%,56.27387,47244,39.218578,-85.717648,Hartsville,IN,Bartholomew
16146,18.67131,0,16911,Sharon,PA,11125,4249,14.72%,45.07428,47245,39.001301,-85.619906,Hayden,IN,Jennings
4224,18.66768,0,16912,Dixfield,ME,2105,880,10.69%,52.02417,47246,39.20336,-85.787611,Hope,IN,Bartholomew
96757,18.66696,0,16913,Kualapuu,HI,507,225,14.79%,44.94875,47247,39.059349,-85.888579,Jonesville,IN,Bartholomew
58049,18.66675,0,,Kathryn,ND,246,92,11.79%,50.12423,47249,38.897974,-86.056681,Kurtz,IN,Jackson
27344,18.66378,0,16914,Siler City,NC,10550,4117,10.59%,52.19155,47250,38.804552,-85.420605,Madison,IN,Jefferson
24148,18.65924,0,16915,Ridgeway,VA,6014,2562,9.11%,54.72567,47260,38.84003,-86.194693,Medora,IN,Jackson
37058,18.65632,0,16916,Dover,TN,4642,1956,11.63%,50.37791,47261,39.292004,-85.491788,Millhousen,IN,Decatur
17927,18.65504,0,,Centralia,PA,10,4,20%,35.959,47262,39.001301,-85.619906,Nebraska,IN,Jennings
62908,18.65494,0,,Belknap,IL,355,159,10.70%,51.9771,47263,39.308252,-85.329695,New Point,IN,Decatur
58035,18.65478,0,,Galesburg,ND,220,89,12.73%,48.48973,47264,38.947371,-86.23671,Norman,IN,Jackson
85939,18.65423,0,16917,Taylor,AZ,1768,843,11.99%,49.75679,47265,39.023539,-85.622328,North Vernon,IN,Jennings
88121,18.65372,0,,House,NM,114,44,14.04%,46.23281,47270,38.86752,-85.716186,Paris Crossing,IN,Jennings
62031,18.65348,0,16918,Fieldon,IL,771,340,9.34%,54.32293,47272,39.318,-85.463684,Saint Paul,IN,Decatur
64728,18.65315,0,,Bronaugh,MO,404,182,11.14%,51.21477,47273,39.064795,-85.733853,Scipio,IN,Jennings
67024,18.65284,0,16919,Cedar Vale,KS,761,302,12.75%,48.44004,47274,38.944827,-86.010789,Seymour,IN,Jackson
52757,18.65258,0,,Low Moor,IA,184,81,7.07%,58.22874,47280,39.295266,-85.949844,Taylorsville,IN,Bartholomew
37206,18.64775,0,16920,Nashville,TN,17395,6684,17.24%,40.69382,47281,38.814419,-86.092983,Vallonia,IN,Jackson
68636,18.64271,0,16921,Elgin,NE,979,418,12.97%,48.04384,47282,38.982509,-85.616595,Vernon,IN,Jennings
59314,18.64241,0,,Biddle,MT,102,40,11.76%,50.12423,47283,39.241181,-85.564278,Westport,IN,Decatur
57234,18.64214,0,16922,Estelline,SD,903,344,10.08%,53.03102,47302,40.142124,-85.389874,Muncie,IN,Delaware
22469,18.64151,0,16923,Hague,VA,1403,568,14.11%,46.07721,47303,40.280332,-85.383447,Muncie,IN,Delaware
68790,18.64098,0,16924,Winside,NE,512,227,14.65%,45.15274,47304,40.238544,-85.484122,Muncie,IN,Delaware
85631,18.64012,0,16925,San Manuel,AZ,2640,1212,8.22%,56.2268,47305,40.247979,-85.433223,Muncie,IN,Delaware
47926,18.63919,0,16926,Burnettsville,IN,719,313,7.65%,57.2075,47306,40.202293,-85.408221,Muncie,IN,Delaware
13638,18.63893,0,,Felts Mills,NY,246,114,12.60%,48.67149,47307,40.162093,-85.442772,Muncie,IN,Delaware
17930,18.63878,0,,Cumbola,PA,278,103,6.83%,58.60794,47308,40.227938,-85.396685,Muncie,IN,Delaware
75861,18.63611,0,16927,Tennessee Colony,TX,9461,485,5.75%,60.4765,47320,40.277967,-85.274125,Albany,IN,Delaware
97415,18.63071,0,16928,Brookings,OR,10202,3949,13.75%,46.68655,47322,39.656994,-85.167996,Bentonville,IN,Fayette
38862,18.62736,0,16929,Plantersville,MS,2005,838,10.17%,52.84927,47324,39.757864,-84.848442,Boston,IN,Wayne
32046,18.62541,0,16930,Hilliard,FL,5105,2241,6.44%,59.2722,47325,39.682946,-84.995266,Brownsville,IN,Union
54841,18.624,0,,Haugen,WI,15,4,13.33%,47.4005,47326,40.54116,-84.982803,Bryant,IN,Jay
62241,18.62379,0,16931,Ellis Grove,IL,759,307,7.64%,57.2075,47327,39.848569,-85.035364,Cambridge City,IN,Wayne
50642,18.62348,0,,Holland,IA,367,166,9.54%,53.9385,47330,39.787438,-84.986277,Centerville,IN,Wayne
76627,18.62315,0,16932,Blum,TX,813,377,9.72%,53.62729,47331,39.656933,-85.168099,Connersville,IN,Fayette
64720,18.62228,0,16933,Adrian,MO,2366,1032,9.30%,54.34778,47334,40.143843,-85.508457,Daleville,IN,Delaware
35085,18.62019,0,16934,Jemison,AL,5238,2384,9.20%,54.51384,47335,39.812688,-85.204359,Dublin,IN,Wayne
50451,18.61864,0,,Lakota,IA,428,180,9.35%,54.2654,47336,40.43525,-85.091124,Dunkirk,IN,Jay
60945,18.61848,0,,Iroquois,IL,136,53,10.29%,52.6309,47337,39.803063,-85.43711,Dunreith,IN,Henry
89109,18.6105,0,16935,Las Vegas,NV,28938,8181,15.14%,44.27534,47338,40.252982,-85.338738,Eaton,IN,Delaware
65037,18.60158,0,16936,Gravois Mills,MO,3539,1422,12.74%,48.40866,47339,39.961044,-85.102314,Economy,IN,Wayne
15401,18.59362,0,16937,Uniontown,PA,25463,9927,14.50%,45.38157,47340,40.187565,-85.14558,Farmland,IN,Randolph
29669,18.58463,0,16938,Pelzer,SC,7320,3198,8.18%,56.26341,47341,39.864218,-84.995365,Fountain City,IN,Wayne
15345,18.58228,0,16939,Marianna,PA,1238,520,13.00%,47.94577,47342,40.309361,-85.432657,Gaston,IN,Delaware
49925,18.5818,0,,Ewen,MI,484,183,14.88%,44.71469,47344,39.878933,-85.464036,Greensboro,IN,Henry
12430,18.58145,0,16940,Fleischmanns,NY,825,326,14.55%,45.28219,47345,39.893845,-85.013775,Greens Fork,IN,Wayne
73062,18.58091,0,16941,Mountain View,OK,1128,480,13.92%,46.36096,47346,39.895789,-85.05967,Hagerstown,IN,Wayne
30730,18.58025,0,16942,Lyerly,GA,1247,550,7.86%,56.79953,47348,40.472672,-85.326447,Hartford City,IN,Blackford
44305,18.57555,0,16943,Akron,OH,15896,6477,10.28%,52.62436,47351,39.904018,-85.520548,Kennard,IN,Henry
67505,18.5707,0,16944,South Hutchinson,KS,1771,661,12.25%,49.22329,47352,39.830372,-85.372732,Lewisville,IN,Henry
76511,18.5696,0,16945,Bartlett,TX,2222,636,11.48%,50.56097,47353,39.625149,-84.925002,Liberty,IN,Union
14048,18.56601,0,16946,Dunkirk,NY,10845,4041,13.39%,47.26451,47354,40.048148,-85.17051,Losantville,IN,Randolph
12969,18.56293,0,,Owls Head,NY,388,155,15.21%,44.1315,47355,40.055775,-84.941102,Lynn,IN,Randolph
56129,18.56267,0,16947,Ellsworth,MN,562,229,11.03%,51.3233,47356,39.941555,-85.462793,Middletown,IN,Henry
49026,18.56201,0,16948,Bloomingdale,MI,1846,738,9.10%,54.65114,47357,39.764911,-85.109015,Milton,IN,Wayne
49959,18.56142,0,,Ramsay,MI,280,108,16.79%,41.40777,47358,40.055419,-85.108514,Modoc,IN,Randolph
76859,18.5609,0,16949,Menard,TX,1642,659,17.54%,40.10801,47359,40.515895,-85.295619,Montpelier,IN,Blackford
45645,18.55996,0,16950,Kitts Hill,OH,1757,815,12.69%,48.45966,47360,40.01641,-85.293037,Mooreland,IN,Henry
35121,18.55692,0,16951,Oneonta,AL,9344,3939,11.60%,50.33868,47361,40.001295,-85.319923,Mount Summit,IN,Henry
30103,18.55237,0,16952,Adairsville,GA,7211,3253,8.57%,55.56123,47362,39.92487,-85.366926,New Castle,IN,Henry
57328,18.55016,0,16953,Corsica,SD,874,357,14.07%,46.07198,47366,39.931785,-85.398625,New Lisbon,IN,Henry
28714,18.54684,0,16954,Burnsville,NC,11221,4718,13.38%,47.27105,47367,40.079197,-85.389978,Oakville,IN,Delaware
44608,18.54325,0,16955,Beach City,OH,1862,757,9.51%,53.9385,47368,40.174184,-85.173858,Parker City,IN,Randolph
47469,18.54239,0,16956,West Baden Springs,IN,1269,529,8.75%,55.2461,47369,40.457413,-85.133813,Pennville,IN,Jay
37764,18.54055,0,16957,Kodak,TN,5418,2429,10.26%,52.63482,47370,39.861314,-85.147437,Pershing,IN,Wayne
97071,18.53508,0,16958,Woodburn,OR,14505,5689,11.71%,50.14515,47371,40.431634,-84.983015,Portland,IN,Jay
72722,18.53069,0,16959,Decatur,AR,1511,705,11.18%,51.04347,47373,40.359568,-85.151994,Redkey,IN,Jay
57735,18.52998,0,16960,Edgemont,SD,1035,396,11.40%,50.6695,47374,39.84081,-85.010442,Richmond,IN,Wayne
87321,18.52929,0,16961,Ramah,NM,1482,631,20.65%,34.73378,47375,39.860417,-85.015983,Richmond,IN,Wayne
43842,18.52883,0,,Trinway,OH,200,87,6%,59.97308,47380,40.167082,-85.048286,Ridgeville,IN,Randolph
44423,18.52835,0,16962,Hanoverton,OH,1562,691,10.82%,51.66459,47381,40.378574,-84.882263,Salamonia,IN,Jay
15341,18.52773,0,16963,Holbrook,PA,675,289,12.74%,48.35374,47382,40.234703,-84.91848,Saratoga,IN,Randolph
23663,18.52496,0,16964,Hampton,VA,9415,4087,12.32%,49.07684,47383,40.15178,-85.265562,Selma,IN,Delaware
75476,18.52216,0,16965,Ravenna,TX,776,371,9.02%,54.75575,47384,39.946332,-85.485528,Shirley,IN,Henry
21555,18.52159,0,16966,Oldtown,MD,1306,564,9.49%,53.9385,47385,39.91725,-85.450834,Spiceland,IN,Henry
75470,18.52116,0,,Petty,TX,264,126,10.98%,51.37037,47386,40.011128,-85.383768,Springport,IN,Henry
47597,18.52088,0,16967,Wheatland,IN,740,304,8.92%,54.9192,47387,39.83059,-85.284275,Straughn,IN,Henry
92338,18.52067,0,,Ludlow,CA,19,6,0%,70.2835,47388,40.005999,-85.44341,Sulphur Springs,IN,Henry
29665,18.52067,0,,Newry,SC,30,6,0%,70.2835,47390,40.166457,-85.006297,Union City,IN,Randolph
57522,18.52056,0,,Blunt,SD,327,156,10.70%,51.83718,47392,39.911895,-84.935057,Webster,IN,Wayne
26589,18.52034,0,,Wadestown,WV,473,226,9.09%,54.60407,47393,39.930541,-85.028032,Williamsburg,IN,Wayne
73663,18.51998,0,16968,Seiling,OK,870,363,17.36%,40.35907,47394,40.159854,-84.984682,Winchester,IN,Randolph
72736,18.51885,0,16969,Gravette,AR,3215,1405,11.60%,50.27068,47396,40.19855,-85.509272,Yorktown,IN,Delaware
72129,18.51773,0,16970,Prattsville,AR,863,396,8.23%,56.08427,47401,39.07881,-86.435094,Bloomington,IN,Monroe
88041,18.51716,0,16971,Hanover,NM,1206,491,12.52%,48.68456,47402,39.173234,-86.501543,Bloomington,IN,Monroe
62442,18.51636,0,16972,Martinsville,IL,1710,768,10.82%,51.6162,47403,39.07884,-86.592389,Bloomington,IN,Monroe
